377,0,1,1,0,0,0,0
378,0,0,1,0,0,0,0
379,0,0,1,0,0,0,0
380,0,1,1,0,1,0,0
381,0,1,1,0,1,0,1
382,0,1,1,0,1,0,0
383,1,0,1,0,1,0,1
384,1,0,1,0,1,0,1
385,0,1,1,0,1,0,0
386,0,0,1,0,1,0,0
387,1,1,1,0,1,0,0
388,1,0,1,0,1,0,0
389,0,1,1,0,1,0,0
390,0,0,1,0,1,0,0
391,0,0,1,0,1,0,0
392,1,0,1,0,1,0,0
393,0,0,1,0,1,0,0
394,0,0,0,0,1,0,0
395,1,0,1,0,1,0,0
396,0,0,1,0,1,0,0
397,0,1,1,0,1,0,0
398,1,0,1,0,1,0,0
399,0,0,1,0,1,0,0
400,0,1,1,0,1,0,1
401,0,1,1,0,1,0,0
402,0,1,1,0,1,0,0
403,0,1,1,0,1,0,0
404,0,0,1,0,1,0,0
405,0,0,1,0,1,0,0
406,0,1,1,0,1,0,0
407,0,1,1,0,1,0,1
408,1,0,1,0,1,0,1
409,1,0,1,0,1,0,0
410,0,0,1,0,1,0,0
411,1,0,1,0,1,0,1
412,0,0,1,0,1,0,1
413,0,0,1,0,1,0,0
414,1,0,1,0,1,0,1
415,0,0,1,0,1,0,1
416,0,0,1,0,1,0,1
417,1,0,1,0,1,0,0
418,1,0,1,0,1,0,0
419,0,0,1,0,1,0,0
420,0,0,1,0,1,0,0
421,1,0,1,0,1,0,0
422,0,1,1,0,1,0,0
423,0,0,1,0,1,0,0
424,0,0,0,0,1,0,1
425,0,0,0,0,1,0,0
426,0,0,1,0,1,0,0
427,1,0,1,0,1,0,0
428,1,1,1,0,1,0,1
429,0,1,1,0,1,0,0
430,0,1,1,0,1,0,0
431,0,1,0,0,1,0,0
432,0,0,1,0,1,0,0
433,0,0,1,0,1,0,0
434,1,0,1,0,1,0,1
435,0,0,1,0,0,0,0
436,0,0,0,0,0,0,0
437,0,1,1,0,0,0,0
438,0,0,1,0,0,0,0
439,1,0,1,0,0,0,0
440,1,1,1,0,0,0,0
441,1,0,0,0,0,0,0
442,0,0,1,0,0,0,0
443,0,0,0,0,0,0,0
444,1,0,1,0,0,0,0
445,0,1,1,0,0,0,0
446,0,0,1,0,0,0,1
447,0,0,1,0,0,0,0
448,1,0,0,0,0,0,0
449,1,1,1,0,0,0,1
450,1,1,1,0,0,0,0
451,1,0,1,0,0,0,1
452,0,0,0,0,0,0,0
453,0,0,1,0,0,0,1
454,1,0,1,0,0,0,0
455,1,0,1,0,0,0,0
456,1,1,1,0,0,0,0
457,1,1,1,0,0,0,0
458,1,1,1,0,0,0,0
459,1,0,1,0,0,0,0
460,0,1,1,0,0,0,0
461,0,0,1,0,0,0,0
462,0,0,1,0,0,0,0
463,1,0,1,0,0,0,0
464,1,0,1,0,0,0,0
465,1,1,1,0,0,0,0
466,0,0,1,0,0,0,1
467,1,0,1,0,0,0,0
468,0,0,1,0,0,0,1
469,0,0,1,0,0,0,0
470,0,0,1,0,0,0,0
471,0,1,1,0,0,0,0
472,0,0,1,0,0,0,0
473,0,0,1,0,0,0,0
474,0,1,1,0,0,0,0
475,1,0,1,0,0,0,0
476,1,0,1,0,0,0,0
477,1,0,1,0,0,0,0
478,1,0,1,0,0,0,0
479,0,0,1,0,0,0,1
480,1,0,1,0,0,0,0
481,1,0,0,0,0,0,0
482,0,0,0,0,0,0,1
483,1,1,1,0,0,0,0
484,0,0,1,0,0,0,0
485,0,1,1,0,0,0,0
486,0,0,1,0,0,0,0
487,0,0,1,0,0,0,0
488,0,0,1,0,0,0,0
489,1,0,0,0,0,0,1
490,0,1,1,0,0,0,0
491,0,1,1,0,0,0,0
492,1,0,1,0,0,0,0
493,1,1,1,0,0,0,0
494,1,1,1,0,0,0,0
495,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0
497,1,1,1,0,0,0,0
498,0,1,1,0,0,0,0
499,0,1,1,0,0,0,0
500,0,0,1,0,0,0,0
501,0,0,1,0,0,0,0
502,0,0,1,0,0,0,0
503,1,0,1,0,0,0,0
504,0,0,1,0,0,0,0
505,0,1,1,0,0,0,0
506,0,1,1,0,0,0,0
507,1,1,1,0,0,0,0
508,0,0,0,0,0,0,0
509,0,1,1,0,0,0,0
510,0,1,1,0,0,0,0
511,0,0,1,0,0,0,0
512,0,0,1,0,0,0,0
513,1,0,1,0,0,0,0
514,0,0,1,0,0,0,0
515,0,0,1,0,0,0,0
516,0,0,1,0,0,0,0
517,0,0,1,0,0,0,1
518,1,0,1,0,0,0,0
519,0,1,1,0,0,0,0
520,0,0,1,0,0,0,0
521,1,0,1,0,0,0,0
522,0,0,1,0,0,0,0
523,0,0,1,0,0,0,0
524,1,0,1,0,0,0,0
525,0,1,1,0,0,0,0
526,0,0,1,0,0,0,0
527,0,0,1,0,0,0,0
528,0,0,1,0,0,0,0
529,0,0,1,0,0,0,0
530,0,0,1,0,0,0,0
531,1,1,1,0,0,1,0
532,1,0,1,0,0,1,1
533,0,1,1,0,0,1,0
534,1,1,1,0,0,1,1
535,1,1,1,0,0,1,0
536,1,0,1,0,0,1,0
537,1,1,1,0,0,1,0
538,1,0,1,0,0,1,0
539,1,1,1,0,0,1,0
540,1,0,1,0,0,1,1
541,1,1,1,0,0,1,0
542,0,0,1,0,0,1,0
543,1,0,1,0,0,1,0
544,1,0,1,0,0,1,0
545,1,0,1,0,0,1,0
546,1,0,1,0,0,1,1
547,0,0,1,0,0,1,0
548,1,1,1,0,0,1,0
549,1,0,1,0,0,1,0
550,0,1,1,0,0,1,0
551,1,1,1,0,0,1,0
552,1,0,1,0,0,1,0
553,0,1,1,0,0,1,0
554,1,1,1,0,0,1,0
555,1,0,1,0,0,1,0
556,1,0,1,0,0,1,0
557,1,0,1,0,0,1,0
558,1,1,1,0,0,1,1
559,1,0,1,0,0,1,1
560,1,0,1,0,0,1,1
561,1,0,1,0,0,1,1
562,0,0,1,0,0,1,1
563,1,1,1,0,0,1,0
564,0,0,1,0,0,1,1
565,1,0,1,0,0,1,0
566,1,1,1,0,0,1,0
567,1,0,1,0,0,1,0
568,1,0,1,0,0,1,0
569,1,0,1,0,0,1,0
570,1,1,1,0,0,1,0
571,1,1,1,0,0,1,0
572,0,0,1,0,0,1,0
573,1,0,1,0,0,1,0
574,0,0,1,0,0,1,0
575,1,0,1,0,0,1,0
576,1,0,1,0,0,1,0
577,1,0,1,0,0,1,1
578,0,0,0,0,0,1,0
579,1,1,1,0,0,1,0
580,0,1,1,0,0,1,0
581,0,1,1,0,0,1,0
582,0,0,1,0,0,1,0
583,0,0,1,0,0,1,0
584,1,0,1,0,0,1,0
585,0,0,1,0,0,1,1
586,1,0,1,0,0,1,0
587,1,0,1,0,0,1,0
588,0,0,1,0,0,1,1
589,1,0,1,0,0,1,0
590,1,0,1,0,0,1,0
591,1,0,1,0,0,1,0
592,1,0,1,0,0,1,0
593,1,0,1,0,0,1,0
594,1,0,0,0,0,1,0
595,1,0,1,0,0,1,0
596,1,0,1,0,0,1,0
597,1,0,1,0,0,1,0
598,1,1,1,0,0,1,0
599,1,0,1,0,0,1,1
600,1,0,1,0,0,1,0
601,0,1,1,0,0,1,0
602,1,0,1,0,0,1,0
603,1,0,1,0,0,1,0
604,0,1,1,0,0,1,1
605,0,1,1,0,0,1,0
606,0,0,1,0,0,1,0
607,1,1,1,0,0,1,0
608,0,0,1,0,0,1,0
609,1,0,1,0,0,1,0
610,1,0,1,0,0,1,0
611,1,0,1,0,0,1,0
612,1,0,1,0,0,1,0
613,1,1,1,0,0,1,0
614,1,0,1,0,0,1,0
615,1,1,1,0,0,1,0
616,0,1,1,0,0,1,0
617,1,0,1,0,0,1,0
618,1,0,1,0,0,1,0
619,1,1,1,0,0,1,0
620,1,0,1,0,0,1,0
621,0,0,1,0,0,1,0
622,0,1,1,0,0,1,1
623,1,0,1,0,0,1,0
624,1,1,1,0,0,1,0
625,1,0,1,0,0,1,0
626,0,0,1,0,0,1,1
627,1,1,1,0,0,1,0
628,1,0,1,0,0,1,0
629,0,1,1,0,0,1,1
630,1,0,1,0,0,1,0
631,1,0,1,0,0,1,0
632,0,0,1,0,0,1,0
633,1,0,1,0,0,1,0
634,1,0,1,0,0,1,0
635,0,0,1,0,0,1,0
636,1,0,1,0,0,1,0
637,1,0,1,0,0,1,0
638,0,1,1,0,0,1,0
639,1,1,1,0,0,1,0
640,1,0,1,0,0,1,0
641,1,0,1,0,0,1,0
642,1,0,1,0,0,1,0
643,1,1,1,0,0,1,0
644,1,1,1,0,0,1,0
645,0,0,1,0,0,1,0
646,1,0,1,0,0,1,0
647,0,0,1,0,0,1,0
648,1,0,1,0,0,1,0
649,0,0,1,0,0,0,0
650,0,0,1,0,0,0,0
651,1,0,1,0,0,0,0
652,1,0,1,0,0,0,0
653,1,0,1,0,0,0,0
654,0,0,1,0,0,0,0
655,0,0,1,0,0,0,0
656,1,0,1,0,0,0,1
657,1,1,1,0,0,0,0
658,0,0,1,0,0,0,0
659,0,0,1,0,0,0,0
660,1,0,1,0,0,0,0
661,1,1,1,0,0,0,0
662,1,0,1,0,0,0,0
663,1,0,1,0,0,0,0
664,0,0,1,0,0,0,0
665,0,0,1,0,0,0,0
666,0,0,0,0,0,0,0
667,1,0,1,0,0,0,0
668,0,1,1,0,0,0,0
669,1,0,1,0,0,0,0
670,1,0,1,0,0,0,0
671,0,0,1,0,0,0,0
672,1,0,1,0,0,0,1
673,0,1,0,0,0,0,1
674,1,0,1,0,0,0,1
675,0,1,1,0,0,0,1
676,1,0,1,0,0,0,0
677,0,1,1,0,0,0,0
678,1,0,1,0,0,0,0
679,1,1,1,0,0,0,0
680,1,0,1,0,0,0,0
681,1,0,1,0,0,0,0
682,1,0,1,0,0,0,0
683,1,0,1,0,0,0,0
684,1,0,1,0,0,0,0
685,1,0,1,0,0,0,0
686,1,1,1,0,0,0,0
687,1,0,1,0,0,0,1
688,1,0,1,0,0,0,0
689,1,0,1,0,0,0,0
690,1,0,1,0,0,0,0
691,1,0,1,0,0,0,1
692,1,0,1,0,0,0,0
693,1,0,1,0,0,0,0
694,0,0,1,0,0,0,1
695,1,0,1,0,0,0,0
696,1,1,1,0,0,0,0
697,1,0,1,0,0,0,0
698,0,1,1,0,0,0,0
699,1,0,1,0,0,0,0
700,1,1,1,0,0,0,1
701,1,0,1,0,0,0,0
702,0,0,1,0,0,0,0
703,0,1,1,0,0,0,0
704,0,0,1,0,0,0,0
705,1,1,1,0,0,0,0
706,0,0,1,0,0,0,0
707,1,0,1,0,0,0,0
708,1,0,1,0,0,0,0
709,1,0,1,0,0,0,0
710,0,0,1,0,0,0,0
711,1,1,1,0,0,0,1
712,0,1,1,0,0,0,1
713,1,0,1,0,0,0,0
714,1,0,1,0,0,0,0
715,1,1,1,0,0,0,0
716,0,0,1,0,0,0,0
717,1,0,1,0,0,0,0
718,1,0,1,0,0,0,0
719,0,0,1,0,0,0,1
720,1,0,1,0,0,0,0
721,0,0,1,0,0,0,0
722,1,0,1,0,0,0,1
723,1,1,1,0,0,0,0
724,0,1,1,0,0,0,0
725,0,1,1,0,0,0,0
726,1,0,1,0,0,0,0
727,0,1,1,0,0,0,0
728,0,0,1,0,0,0,0
729,0,0,1,0,0,0,0
730,1,0,1,0,0,0,0
731,1,1,1,0,0,0,0
732,0,1,1,0,0,0,0
733,1,0,1,0,0,0,1
734,0,1,1,0,0,0,0
735,0,0,1,0,0,0,0
736,1,0,1,0,0,0,0
737,0,0,1,0,0,0,0
738,0,0,1,0,0,0,0
739,0,0,1,0,0,0,0
740,1,0,1,0,0,0,0
741,1,1,1,0,0,0,0
742,1,0,1,0,0,0,0
743,1,0,1,0,0,0,1
744,0,1,1,0,0,0,0
745,1,0,1,0,0,0,0
746,1,1,1,0,0,0,1
