45.0,1.183809676,1.0,1.0,1.0,1.0,0.0,0.0,2.054759716,6.773372509
46.0,-0.629189193,1.0,1.0,1.0,1.0,0.0,0.0,2.956272863,5.783769679
47.0,-0.00401717,1.0,1.0,0.0,1.0,0.0,0.0,0.260138702,4.944882101
48.0,-1.004292408,1.0,1.0,0.0,1.0,0.0,0.0,1.468511346,5.800633052999999
49.0,0.8712236640000001,1.0,1.0,0.0,1.0,0.0,1.0,5.484478584,0.467886529
50.0,-0.00401717,0.0,1.0,0.0,1.0,0.0,1.0,4.03578734,1.290493853
51.0,-1.129326812,1.0,1.0,1.0,1.0,0.0,0.0,2.184494615,6.129614874
52.0,-2.12960205,0.0,1.0,0.0,1.0,0.0,0.0,7.172651826,8.203378632
53.0,-0.504154789,1.0,1.0,1.0,1.0,0.0,1.0,7.417732895,3.308213914
54.0,-0.00401717,0.0,1.0,1.0,1.0,0.0,0.0,3.608094297,5.855700243999999
55.0,0.621154854,0.0,1.0,0.0,1.0,0.0,0.0,1.44911224,6.251866653
56.0,-0.941775205,0.0,1.0,1.0,1.0,0.0,0.0,1.97405088,6.407755747
57.0,0.683672057,0.0,1.0,1.0,1.0,0.0,0.0,1.928660893,4.580375943
58.0,0.558637652,1.0,1.0,1.0,1.0,0.0,1.0,7.331501713,1.520137225
59.0,1.7464644969999998,1.0,1.0,0.0,1.0,0.0,1.0,6.917381024,2.813835881
60.0,1.121292473,1.0,1.0,1.0,1.0,0.0,0.0,2.566498767,7.093203927
61.0,0.371086045,1.0,1.0,0.0,1.0,0.0,0.0,3.267119442,7.451492165
62.0,1.246326878,1.0,1.0,0.0,1.0,0.0,0.0,2.227256744,5.813700504
63.0,0.4961204489999999,0.0,1.0,1.0,1.0,0.0,1.0,6.295170225,4.680660837
64.0,-0.379120384,0.0,1.0,1.0,1.0,0.0,0.0,0.097361741,7.345541007
65.0,0.4961204489999999,1.0,1.0,0.0,1.0,0.0,0.0,2.910562961,5.812503198
66.0,1.121292473,1.0,1.0,1.0,1.0,0.0,0.0,3.0491306,6.85633198
67.0,0.683672057,1.0,1.0,1.0,1.0,0.0,0.0,-0.215901519,6.018299927999999
68.0,1.183809676,1.0,1.0,1.0,1.0,0.0,0.0,2.955572985,6.238281089
69.0,0.24605164,0.0,1.0,1.0,1.0,0.0,0.0,0.392984471,5.288076115
70.0,0.058500033,1.0,1.0,0.0,1.0,0.0,0.0,3.099736505,5.7030203120000005
71.0,-0.379120384,0.0,1.0,1.0,1.0,0.0,0.0,2.476400184,5.91185286
72.0,1.121292473,1.0,1.0,1.0,1.0,0.0,0.0,0.880649612,6.094435462000001
73.0,-1.691981634,0.0,1.0,1.0,1.0,0.0,0.0,1.095347867,7.285345568999999
74.0,0.8712236640000001,1.0,1.0,0.0,1.0,0.0,1.0,7.89358577,2.532835601
75.0,-2.254636455,0.0,1.0,0.0,1.0,0.0,1.0,6.612035924,2.5105629
76.0,0.058500033,1.0,1.0,1.0,1.0,0.0,1.0,5.467703534,1.946924213
77.0,-0.00401717,0.0,1.0,1.0,1.0,0.0,0.0,1.933913474,4.705243629
78.0,-0.879258003,1.0,1.0,1.0,1.0,0.0,0.0,0.952002422,6.946099812000001
79.0,0.558637652,0.0,1.0,0.0,1.0,0.0,1.0,7.834468929,2.7479859660000003
80.0,-1.629464431,0.0,1.0,1.0,1.0,0.0,0.0,2.621099819,6.25382443
81.0,-2.004567646,0.0,1.0,0.0,1.0,0.0,0.0,3.5264717460000004,8.478666492
82.0,-0.629189193,1.0,1.0,1.0,1.0,0.0,0.0,3.215402022,5.272286885
83.0,-0.8167408009999999,0.0,1.0,1.0,1.0,0.0,0.0,-0.0668415129999999,4.623621027
84.0,-0.566671991,0.0,1.0,1.0,1.0,0.0,0.0,0.695405609,5.693242239
85.0,0.4961204489999999,0.0,1.0,1.0,1.0,0.0,1.0,7.513419455,1.111920156
86.0,1.433878485,1.0,1.0,0.0,1.0,0.0,0.0,1.593343942,5.24303327
87.0,1.55891289,0.0,1.0,0.0,1.0,0.0,1.0,4.944219691,0.362493454
88.0,-0.066534372,1.0,1.0,1.0,1.0,0.0,0.0,0.6894252959999999,5.556006425
89.0,-0.7542235979999999,0.0,1.0,1.0,1.0,0.0,0.0,0.949848569,6.21073546
90.0,-1.691981634,0.0,1.0,1.0,1.0,0.0,0.0,2.563576577,5.584877219
91.0,-0.191568777,1.0,1.0,0.0,1.0,0.0,1.0,7.143978778999999,3.066040427
92.0,-0.8167408009999999,0.0,1.0,1.0,1.0,0.0,0.0,3.773292662,8.017438632000001
93.0,-0.2540859789999999,0.0,1.0,1.0,1.0,0.0,0.0,1.934278829,7.192528141
94.0,1.058775271,0.0,1.0,0.0,1.0,0.0,0.0,2.070748495,7.228166594
95.0,0.371086045,0.0,1.0,1.0,1.0,0.0,0.0,4.109239258000001,8.28543859
96.0,1.3713612830000002,0.0,1.0,0.0,1.0,0.0,0.0,1.329745453,6.51877964
97.0,1.433878485,1.0,1.0,1.0,1.0,0.0,0.0,1.63805888,6.369189525
98.0,1.7464644969999998,0.0,1.0,1.0,1.0,0.0,0.0,1.522918432,5.02260437
99.0,-0.879258003,0.0,1.0,1.0,1.0,0.0,0.0,2.143021308,6.561483355
100.0,2.246602116,1.0,1.0,1.0,1.0,0.0,0.0,2.572363376,7.524447541
101.0,-1.191844015,0.0,1.0,1.0,0.0,0.0,0.0,1.820493327,6.662912559
102.0,-0.629189193,0.0,1.0,0.0,0.0,0.0,0.0,2.074788644,5.744911687
103.0,-0.8167408009999999,0.0,1.0,1.0,0.0,0.0,0.0,1.811118494,5.335718467
104.0,0.621154854,0.0,1.0,0.0,0.0,0.0,0.0,2.587707915,5.748091277
105.0,-0.066534372,0.0,1.0,0.0,0.0,0.0,0.0,4.233854315,6.253717273
106.0,0.683672057,0.0,0.0,0.0,0.0,0.0,0.0,0.892652828,6.626253415
107.0,-2.067084848,0.0,1.0,0.0,0.0,0.0,0.0,3.893228589,7.998081331
108.0,0.808706461,1.0,1.0,0.0,0.0,0.0,1.0,7.24799675,5.006365064
109.0,-0.191568777,1.0,1.0,1.0,0.0,0.0,1.0,7.386637914,4.296653467
110.0,0.308568842,0.0,1.0,1.0,0.0,0.0,0.0,5.969377035,8.788716204
111.0,0.683672057,1.0,1.0,0.0,0.0,0.0,0.0,1.283593412,4.057705614
112.0,0.558637652,0.0,1.0,1.0,0.0,0.0,0.0,2.593266102,6.389203655
113.0,-0.441637586,0.0,1.0,0.0,0.0,0.0,0.0,7.193210272000001,7.517731086
114.0,1.058775271,0.0,1.0,0.0,0.0,0.0,0.0,2.920976487,6.427064663
115.0,0.996258068,1.0,1.0,0.0,0.0,0.0,0.0,4.988575376,7.109329029
116.0,0.621154854,1.0,1.0,0.0,0.0,0.0,0.0,4.424743769,6.099551716000001
117.0,0.7461892590000001,1.0,1.0,1.0,0.0,0.0,0.0,2.762022187,5.102084714
118.0,0.183534438,1.0,1.0,0.0,0.0,0.0,0.0,2.340849795,6.908482676
119.0,0.308568842,1.0,1.0,1.0,0.0,0.0,0.0,3.108775789,6.974397134
120.0,-0.8167408009999999,1.0,1.0,0.0,0.0,0.0,0.0,2.094914917,6.551034689
121.0,0.371086045,1.0,1.0,0.0,0.0,0.0,0.0,1.174244978,6.515582009
122.0,0.808706461,1.0,1.0,1.0,0.0,0.0,0.0,-0.145284328,6.038641987
123.0,0.371086045,1.0,1.0,0.0,0.0,0.0,0.0,1.938568293,6.221719527
124.0,-0.566671991,0.0,1.0,1.0,0.0,0.0,0.0,2.223686985,6.592374548
125.0,-0.441637586,0.0,1.0,1.0,0.0,0.0,0.0,3.818858858,6.618870277999999
126.0,0.24605164,0.0,1.0,0.0,0.0,0.0,0.0,1.758920569,5.6175926270000005
127.0,-0.691706396,0.0,1.0,0.0,0.0,0.0,0.0,5.685885217999999,6.66721464
128.0,0.621154854,0.0,0.0,0.0,0.0,0.0,0.0,6.196468349,5.867851226
129.0,-2.254636455,0.0,1.0,0.0,0.0,0.0,0.0,4.600053863,7.143831786
130.0,0.558637652,1.0,1.0,1.0,0.0,0.0,0.0,-0.939082548,5.6088467170000005
131.0,-0.316603182,1.0,1.0,1.0,0.0,0.0,0.0,7.0451858220000005,8.243871037
132.0,-2.317153658,1.0,1.0,0.0,0.0,0.0,0.0,4.505699769,7.168866565
133.0,-1.31687842,0.0,1.0,1.0,0.0,0.0,0.0,2.269522862,6.0299167670000005
134.0,0.058500033,1.0,1.0,0.0,0.0,0.0,0.0,1.76781723,6.248024112
135.0,0.683672057,0.0,1.0,1.0,0.0,0.0,0.0,5.430931447000001,6.861205264
136.0,-0.00401717,1.0,1.0,0.0,0.0,0.0,0.0,0.7829292240000001,5.391592283
137.0,-0.441637586,1.0,1.0,0.0,0.0,0.0,0.0,1.737341796,7.923724291
138.0,0.7461892590000001,1.0,1.0,0.0,0.0,0.0,0.0,1.92557436,5.435043832000001
139.0,-0.129051574,1.0,1.0,0.0,0.0,0.0,0.0,1.235664868,8.094804053999999
140.0,1.934016104,0.0,1.0,1.0,0.0,0.0,0.0,2.405894249,6.709280672999999
141.0,0.621154854,1.0,1.0,0.0,0.0,0.0,0.0,-0.211562243,4.089371302
142.0,-0.8167408009999999,0.0,1.0,0.0,0.0,0.0,0.0,3.890764639,5.9958155
143.0,1.058775271,1.0,1.0,1.0,0.0,0.0,0.0,2.271276635,5.974277097000001
144.0,0.433603247,1.0,1.0,1.0,0.0,0.0,0.0,2.997358985,6.159853657999999
145.0,0.683672057,0.0,1.0,0.0,0.0,0.0,0.0,2.573101181,6.3200083220000005
146.0,-1.129326812,0.0,1.0,0.0,0.0,0.0,0.0,2.87485093,6.264057155
147.0,-3.0673600860000003,0.0,1.0,1.0,0.0,0.0,0.0,2.336578387,6.04703381
148.0,0.24605164,0.0,1.0,1.0,0.0,0.0,0.0,1.935906784,6.822996926
149.0,-0.129051574,1.0,1.0,1.0,0.0,0.0,0.0,3.005792629,4.37219555
150.0,0.558637652,1.0,1.0,0.0,0.0,0.0,0.0,2.179498104,5.296093504
151.0,-0.379120384,0.0,1.0,0.0,0.0,0.0,0.0,0.613518701,7.763056611
152.0,-0.191568777,0.0,1.0,0.0,0.0,0.0,0.0,2.666503312,6.644979911
153.0,-0.691706396,1.0,1.0,0.0,0.0,0.0,0.0,4.454480031,6.902812697999999
154.0,-0.191568777,1.0,1.0,1.0,0.0,0.0,0.0,3.546916755,6.55404893
155.0,-0.129051574,0.0,1.0,1.0,0.0,0.0,0.0,7.068151466000001,8.500508552000001
156.0,-2.067084848,0.0,1.0,0.0,0.0,0.0,0.0,3.364810559,4.894853546
157.0,-0.379120384,0.0,1.0,1.0,0.0,0.0,0.0,1.744767152,6.931438647
158.0,0.371086045,0.0,1.0,0.0,0.0,0.0,0.0,6.253174542999999,8.393337867
159.0,-0.129051574,1.0,1.0,1.0,0.0,0.0,0.0,1.568483324,6.383666846000001
160.0,0.621154854,1.0,1.0,0.0,0.0,0.0,0.0,3.151498319,7.210770117
161.0,0.433603247,1.0,0.0,0.0,0.0,0.0,0.0,4.3170164060000005,5.849073207999999
162.0,1.3713612830000002,1.0,1.0,0.0,0.0,0.0,0.0,1.149126733,7.517172187999999
163.0,-1.379395622,0.0,1.0,0.0,0.0,0.0,0.0,1.618735544,6.269601309
164.0,-0.129051574,0.0,1.0,0.0,0.0,0.0,0.0,2.730490645,6.811552419
165.0,0.621154854,0.0,1.0,0.0,0.0,0.0,0.0,2.39976029,6.549479965
166.0,1.058775271,1.0,1.0,0.0,0.0,0.0,1.0,6.270642115,6.849374986
167.0,0.996258068,1.0,1.0,1.0,0.0,0.0,1.0,5.59992696,0.604496343
168.0,-0.316603182,1.0,1.0,1.0,0.0,0.0,1.0,8.18273366,1.856724114
169.0,2.121567711,1.0,1.0,0.0,0.0,0.0,0.0,0.627055832,7.350101949
170.0,-3.880083717,1.0,1.0,0.0,0.0,0.0,0.0,1.87570193,4.595734287
171.0,1.183809676,1.0,1.0,0.0,0.0,0.0,0.0,1.787881052,6.542804916000001
172.0,0.558637652,1.0,1.0,1.0,0.0,0.0,0.0,0.499740806,6.385830267
173.0,0.996258068,1.0,1.0,0.0,0.0,0.0,0.0,1.589367124,6.646850571
174.0,-0.191568777,1.0,1.0,0.0,0.0,0.0,0.0,3.127704352,6.35882924
175.0,0.371086045,1.0,1.0,0.0,0.0,0.0,1.0,6.172307322000001,1.379697253
176.0,-1.254361217,1.0,1.0,0.0,0.0,0.0,0.0,1.469624411,5.073336678
177.0,-0.879258003,1.0,1.0,0.0,0.0,0.0,0.0,2.945608045,6.417008892999999
178.0,0.7461892590000001,1.0,1.0,1.0,0.0,0.0,0.0,0.507669102,8.058763073
179.0,0.4961204489999999,0.0,1.0,1.0,0.0,0.0,0.0,4.308376312,6.530411072000001
180.0,0.621154854,1.0,1.0,0.0,0.0,0.0,0.0,3.5501178660000003,5.05241629
181.0,0.24605164,0.0,1.0,0.0,0.0,0.0,1.0,6.3073764820000005,0.8027139990000001
182.0,-0.129051574,0.0,1.0,1.0,0.0,0.0,0.0,2.025059078,4.071561585
183.0,0.183534438,0.0,1.0,0.0,0.0,0.0,0.0,2.719761845,6.652087732999999
184.0,-1.31687842,0.0,1.0,0.0,0.0,0.0,0.0,7.1867685560000005,8.120956288
185.0,-1.254361217,1.0,1.0,1.0,0.0,0.0,0.0,1.342756126,4.365245494
186.0,0.683672057,0.0,1.0,1.0,0.0,0.0,0.0,2.923598563,9.959095785
187.0,-0.066534372,1.0,1.0,1.0,0.0,0.0,0.0,2.258587166,4.266654406000001
188.0,0.933740866,1.0,1.0,1.0,0.0,0.0,1.0,6.924076727,2.621165028
189.0,0.433603247,0.0,1.0,1.0,0.0,0.0,0.0,2.609191842,7.152166662999999
190.0,-0.316603182,0.0,1.0,1.0,0.0,0.0,0.0,2.165810485,5.167976268
191.0,-1.5669472290000002,0.0,1.0,1.0,0.0,0.0,1.0,5.418291377,4.082719458
192.0,0.058500033,1.0,1.0,1.0,0.0,0.0,0.0,3.020229018,5.57194112
193.0,-0.879258003,0.0,1.0,0.0,0.0,0.0,0.0,2.039999995,5.357025661000001
194.0,-0.441637586,1.0,1.0,0.0,0.0,0.0,0.0,3.662188264,8.993273924
195.0,-1.817016039,0.0,1.0,0.0,0.0,0.0,0.0,1.4432530680000002,5.432690313999999
196.0,0.371086045,1.0,1.0,0.0,0.0,0.0,0.0,4.677177137,7.194890104
197.0,-0.879258003,0.0,1.0,0.0,0.0,0.0,0.0,4.177793226,7.001299327999999
198.0,1.55891289,1.0,1.0,0.0,0.0,0.0,0.0,0.434955912,6.243417753999999
199.0,-0.7542235979999999,0.0,1.0,1.0,0.0,0.0,0.0,1.625385924,6.811773024
200.0,1.30884408,0.0,1.0,0.0,0.0,0.0,0.0,0.351678084,3.877894314
201.0,0.808706461,1.0,1.0,1.0,0.0,0.0,0.0,2.441897987,5.460296724
202.0,-0.2540859789999999,1.0,0.0,1.0,0.0,0.0,1.0,6.175582562000001,2.298490101
203.0,0.308568842,1.0,1.0,1.0,0.0,0.0,0.0,3.068977175,4.124603137
204.0,-1.441912824,0.0,1.0,0.0,0.0,0.0,0.0,4.490539842,6.535752546
205.0,0.433603247,1.0,1.0,1.0,0.0,0.0,1.0,6.296402252000001,0.2476186939999999
206.0,0.183534438,0.0,1.0,1.0,0.0,0.0,0.0,0.558776203,6.471721498
207.0,0.4961204489999999,1.0,1.0,1.0,0.0,0.0,0.0,2.610828931,5.836609172
208.0,0.621154854,1.0,1.0,1.0,0.0,0.0,0.0,2.73258385,7.384313718
209.0,1.3713612830000002,1.0,1.0,1.0,0.0,0.0,1.0,6.423668299,3.295823143
210.0,0.308568842,0.0,1.0,1.0,0.0,0.0,1.0,5.926609217,1.528262157
211.0,-1.191844015,1.0,1.0,1.0,0.0,0.0,0.0,5.027350273,8.408983848
212.0,0.996258068,0.0,1.0,1.0,0.0,0.0,0.0,2.847536332,7.449932012
213.0,0.058500033,1.0,1.0,1.0,0.0,0.0,0.0,5.162364443,9.018457523
214.0,-0.441637586,1.0,1.0,1.0,0.0,0.0,0.0,1.882450559,5.324613068000001
215.0,-0.504154789,0.0,1.0,0.0,0.0,0.0,0.0,2.723845667,5.615235325
216.0,-0.691706396,0.0,1.0,1.0,0.0,0.0,0.0,4.01208879,6.4531784000000005
217.0,0.433603247,0.0,1.0,1.0,0.0,0.0,1.0,7.485829512,3.687381165
218.0,1.121292473,0.0,1.0,0.0,0.0,0.0,0.0,1.838631031,7.465424948
219.0,-0.566671991,1.0,1.0,0.0,0.0,0.0,0.0,1.946579453,5.354538546000001
220.0,-0.191568777,1.0,1.0,1.0,0.0,0.0,0.0,2.47727284,6.727196833
221.0,0.7461892590000001,1.0,1.0,1.0,0.0,0.0,0.0,1.133291641,6.545221673
222.0,0.808706461,0.0,1.0,1.0,0.0,0.0,0.0,5.551429432000001,6.000949922
223.0,-0.191568777,0.0,1.0,0.0,0.0,0.0,1.0,6.029505475,0.4260990839999999
224.0,-1.504430027,0.0,1.0,0.0,0.0,0.0,0.0,2.815464378,6.101968682000001
225.0,0.24605164,0.0,1.0,1.0,0.0,0.0,0.0,0.676259583,7.086802572000001
226.0,-0.066534372,1.0,1.0,1.0,0.0,0.0,0.0,5.229642233,8.477253667000001
227.0,0.7461892590000001,1.0,1.0,1.0,0.0,0.0,0.0,2.9006188,8.124109307000001
228.0,-1.629464431,0.0,1.0,1.0,0.0,0.0,0.0,6.889569244,6.85129246
229.0,-0.2540859789999999,1.0,1.0,1.0,0.0,0.0,0.0,2.039852774,7.260085348
230.0,-0.2540859789999999,1.0,1.0,1.0,0.0,0.0,0.0,2.771920052,7.157538444
231.0,-1.754498836,1.0,1.0,1.0,0.0,0.0,0.0,3.569252987,7.426776117999999
232.0,-0.504154789,0.0,0.0,1.0,0.0,0.0,0.0,6.420538116,6.531594486
233.0,-0.504154789,0.0,1.0,0.0,0.0,0.0,0.0,3.869412335,6.912750481000001
234.0,0.558637652,1.0,1.0,1.0,0.0,0.0,0.0,2.213303435,7.505039162999999
235.0,-1.254361217,0.0,1.0,0.0,0.0,0.0,0.0,2.897255975,6.983577757999999
236.0,-0.2540859789999999,0.0,1.0,0.0,0.0,0.0,0.0,1.5704575719999998,6.437022394
237.0,0.371086045,1.0,1.0,1.0,0.0,0.0,0.0,2.312626791,5.098190159
238.0,-0.441637586,1.0,1.0,1.0,0.0,0.0,0.0,2.506373627,7.54952939
239.0,-0.129051574,0.0,1.0,1.0,0.0,0.0,0.0,2.423222618,7.49370975
240.0,-0.504154789,0.0,1.0,1.0,0.0,0.0,0.0,0.021098075,6.409135843
241.0,0.371086045,1.0,1.0,0.0,0.0,0.0,0.0,2.097135771,6.547622829
242.0,-2.192119253,1.0,1.0,0.0,0.0,0.0,0.0,0.613923904,6.036210892000001
243.0,0.308568842,1.0,1.0,1.0,0.0,0.0,0.0,3.509245258,7.394297372
244.0,1.30884408,0.0,1.0,0.0,0.0,0.0,0.0,1.628172172,6.474475117000001
245.0,-1.754498836,0.0,1.0,0.0,0.0,0.0,0.0,2.907335529,4.733033027
246.0,-0.316603182,0.0,1.0,1.0,0.0,0.0,0.0,2.9816832360000003,6.45230455
247.0,-0.2540859789999999,0.0,1.0,1.0,0.0,0.0,0.0,6.793436028,6.568814897
248.0,1.058775271,0.0,1.0,1.0,0.0,0.0,0.0,1.042562179,6.280905167
249.0,0.058500033,0.0,1.0,1.0,0.0,0.0,0.0,2.172267735,6.720727912999999
250.0,0.808706461,1.0,1.0,1.0,0.0,0.0,0.0,1.734473149,6.967970416
251.0,-0.8167408009999999,0.0,1.0,1.0,0.0,0.0,0.0,1.906433074,8.070976867
252.0,0.183534438,1.0,1.0,0.0,0.0,0.0,0.0,1.596212494,6.540225903
253.0,-0.379120384,1.0,1.0,1.0,0.0,0.0,1.0,6.871173584,0.18979355
254.0,-2.942325681,1.0,1.0,0.0,0.0,0.0,0.0,2.632686363,7.226211939
255.0,1.058775271,1.0,1.0,1.0,0.0,0.0,0.0,2.8557475830000003,7.467617392
256.0,0.683672057,1.0,1.0,1.0,0.0,0.0,0.0,2.71243386,6.865655456
257.0,1.121292473,1.0,1.0,1.0,0.0,0.0,0.0,1.803771605,5.838865032
258.0,0.24605164,0.0,1.0,0.0,0.0,0.0,0.0,2.358915575,7.385491903999999
259.0,0.558637652,0.0,1.0,1.0,0.0,0.0,0.0,3.323798842,6.868503157999999
260.0,1.183809676,0.0,1.0,1.0,0.0,0.0,0.0,2.612473367,5.426678373
261.0,0.24605164,1.0,1.0,1.0,0.0,0.0,0.0,1.517858745,6.925120096000001
262.0,-0.941775205,1.0,1.0,0.0,0.0,0.0,1.0,6.886719462,2.652845248
263.0,-0.941775205,0.0,1.0,1.0,0.0,0.0,0.0,5.031780025,7.084701916
264.0,1.871498902,1.0,1.0,1.0,0.0,0.0,0.0,2.648259748,6.830791014
265.0,1.121292473,0.0,1.0,0.0,0.0,0.0,1.0,6.461459456,3.122048229
266.0,0.183534438,0.0,1.0,1.0,0.0,0.0,0.0,1.82637802,7.397314776
267.0,-0.941775205,0.0,1.0,1.0,0.0,0.0,0.0,1.884243639,4.582469019
268.0,-0.129051574,0.0,1.0,1.0,0.0,0.0,0.0,3.432861094,7.772115321
269.0,0.7461892590000001,0.0,1.0,1.0,0.0,0.0,0.0,0.638345933,5.483835758
270.0,0.121017235,1.0,1.0,1.0,0.0,0.0,1.0,6.698659965,3.210349218
271.0,-1.129326812,1.0,1.0,1.0,0.0,0.0,0.0,0.493409983,6.753249632999999
272.0,0.621154854,1.0,1.0,1.0,0.0,0.0,0.0,4.670752633999999,6.335304151
273.0,1.30884408,0.0,1.0,0.0,0.0,0.0,0.0,2.532334324,5.087648359
274.0,0.183534438,0.0,1.0,1.0,0.0,0.0,0.0,3.442500094,5.981576198
275.0,1.121292473,1.0,1.0,0.0,0.0,0.0,0.0,1.411111218,7.505548543
276.0,0.7461892590000001,1.0,1.0,1.0,0.0,0.0,0.0,1.823623303,6.148633809
277.0,-0.2540859789999999,1.0,1.0,1.0,0.0,0.0,1.0,4.474726947,2.651103417
278.0,-0.566671991,0.0,1.0,1.0,0.0,0.0,0.0,2.306088699,6.792902947000001
279.0,-0.316603182,0.0,1.0,1.0,0.0,0.0,0.0,2.250891991,4.144113228
280.0,0.24605164,1.0,1.0,1.0,0.0,0.0,1.0,4.750248374,3.834063864
281.0,0.121017235,0.0,1.0,1.0,0.0,0.0,1.0,7.89522425,3.23080297
282.0,-0.879258003,0.0,1.0,1.0,0.0,0.0,1.0,7.065180784,2.598881767
283.0,-0.691706396,1.0,1.0,1.0,0.0,0.0,0.0,1.498773141,6.874098678999999
284.0,-0.504154789,0.0,1.0,1.0,0.0,0.0,0.0,2.937389145,6.199526808
285.0,0.558637652,0.0,1.0,1.0,0.0,0.0,1.0,8.141129734,2.001215819
286.0,-0.2540859789999999,1.0,1.0,1.0,0.0,0.0,0.0,2.394741016,6.343534443999999
287.0,0.7461892590000001,0.0,1.0,1.0,0.0,0.0,0.0,7.062564862,6.992970473
288.0,-0.566671991,0.0,1.0,1.0,0.0,0.0,1.0,7.340269144,5.316462092
289.0,-0.191568777,0.0,1.0,1.0,0.0,0.0,0.0,2.754591384,6.272719121000001
290.0,0.933740866,1.0,1.0,1.0,0.0,0.0,1.0,6.473670997,1.4058293519999998
291.0,1.246326878,1.0,1.0,1.0,0.0,0.0,0.0,3.860673597,8.240475567999999
292.0,1.121292473,0.0,1.0,1.0,0.0,0.0,0.0,2.496809709,5.298666498999999
